1135,861
32,16
258,30
391,16
430,32
472,16
545,31
906,21
983,25
1111,28
1236,28
1360,22
1504,16
1552,16
1634,31
1668,20
1808,20
1836,38
1978,36
2111,27
2187,16
2230,48
167,24
350,28
663,33
857,40
1281,28
1699,30
1728,24
2164,34
35,41
146,38
508,32
712,38
927,31
1408,36
1744,32
1883,60
2266,37
577,43
1344,39
1488,40
1759,39
447,55
1096,51
1928,52
2010,50
2090,50
2152,47
210,58
616,64
696,56
735,59
974,66
2064,56
2180,63
312,64
352,64
684,63
871,63
943,64
1392,64
1855,72
2112,63
363,71
930,74
1665,94
1972,76
2288,72
640,80
1365,163
1522,91
1808,79
2011,84
784,88
1001,109
1131,98
1565,97
1583,88
1832,88
691,100
1257,116
1296,105
1712,96
1840,95
1996,119
2115,103
2160,96
2202,98
2250,111
48,104
560,140
1446,119
1904,104
160,121
214,115
248,112
472,130
648,120
680,112
872,150
1162,116
1494,115
1589,114
1619,123
276,128
504,120
1078,127
240,127
608,128
675,141
1478,133
1519,127
1968,128
2221,190
113,140
324,140
373,155
1296,140
1552,144
2143,139
2268,144
65,153
184,148
1263,147
1713,150
1936,144
2120,144
213,157
1101,165
1416,156
1517,160
1801,165
2088,152
2168,152
248,160
287,167
1056,163
1460,165
1563,159
261,170
480,172
640,168
1368,167
1659,186
2015,168
190,177
1623,176
1720,176
1748,179
2135,176
104,184
848,184
1212,184
1274,204
1514,197
1583,190
1616,183
1996,213
2124,204
1005,211
1138,203
1783,208
1859,235
2093,197
16,200
751,219
40,208
890,213
1056,208
1460,208
1616,212
1704,208
2074,210
2166,210
2279,207
1567,216
1592,216
1648,216
496,224
631,224
915,231
1546,226
1628,239
1732,232
1801,232
2104,223
408,232
766,244
1666,243
1904,232
1936,232
2170,241
2280,232
576,267
882,242
1167,239
1324,261
1448,248
2015,239
1060,248
1269,253
1696,252
1772,255
24,260
315,256
382,264
475,274
1570,258
1600,256
1810,261
88,274
288,268
1409,277
1520,264
1541,305
423,279
700,272
1040,284
1624,272
1800,275
1994,341
2126,299
2252,288
176,284
272,279
1156,302
1281,299
1375,284
1489,288
1616,279
1672,280
1727,280
1756,284
1863,303
1896,284
2167,286
144,288
244,288
918,299
1649,305
1818,293
2208,288
32,296
356,295
783,296
1699,299
58,306
300,308
496,304
592,304
776,303
1356,312
1788,304
2272,308
148,312
805,317
961,313
1192,312
1444,312
1624,312
1672,311
1761,326
2048,312
192,320
408,320
652,333
1394,325
2164,332
248,328
351,332
432,328
504,328
1568,370
290,341
376,340
1114,344
2248,336
200,348
730,357
1071,344
1312,364
1459,344
1832,348
2272,344
164,357
344,355
1170,375
1418,372
1651,352
1697,376
235,366
448,360
504,364
959,360
1057,365
1640,360
1870,405
2048,360
2128,385
2247,419
272,372
424,372
801,372
928,368
1628,367
1847,368
68,385
141,378
2177,381
450,386
950,394
1199,383
1832,388
109,398
279,391
1575,391
1778,397
567,404
1051,409
1144,404
1175,403
1272,400
2024,406
2272,400
224,409
742,425
800,408
1344,408
1373,409
1416,407
1799,413
2146,467
158,436
264,434
362,431
457,422
555,426
592,416
661,421
1136,415
1200,420
1592,416
1666,428
1688,416
2200,416
48,424
1232,424
1298,427
1718,439
391,431
771,431
1398,437
1897,446
82,445
200,440
516,444
604,440
1443,458
1587,440
2008,479
630,457
688,448
811,454
1184,466
1528,448
1562,478
2184,448
1260,456
1316,470
1376,459
1471,459
1770,458
2216,456
568,464
709,469
1675,480
1842,494
220,472
348,472
583,471
743,471
1765,502
1232,480
792,492
832,488
1256,488
2288,492
1376,496
1895,495
2251,536
415,504
587,529
944,508
1062,538
400,512
1176,512
2120,530
316,520
465,537
652,540
737,537
1320,546
1430,553
1581,541
1690,541
1719,520
1883,536
1933,525
2040,531
2279,519
32,528
56,532
276,543
382,540
1196,546
1996,532
180,545
522,538
811,550
951,548
1392,536
1656,536
88,548
348,544
416,544
1480,544
2137,560
2189,558
133,554
552,552
1779,551
2015,555
2064,560
46,570
432,559
542,567
1367,560
1400,560
1989,570
109,573
1346,570
512,576
1468,580
1952,576
2088,575
148,584
184,584
216,584
456,588
1707,620
1839,623
1015,598
1205,632
1388,596
1556,620
1616,592
1660,596
1740,592
1781,603
1800,596
2265,619
56,604
850,601
880,600
1124,600
1338,622
1412,609
1631,599
1989,629
2127,622
959,619
1457,624
1931,618
2168,612
2287,608
552,616
754,639
2061,621
2199,621
237,626
264,628
403,636
440,624
497,632
528,624
591,633
692,632
1384,636
1604,636
1749,641
1896,640
2029,634
2242,646
113,647
196,655
299,645
638,646
840,644
1866,642
1917,657
18,650
474,658
568,648
804,648
1424,647
1677,662
2216,648
377,661
560,655
655,659
680,659
1839,655
2176,656
93,669
428,674
2032,676
1424,672
1870,723
2008,680
319,699
398,684
544,680
1027,686
1240,680
1331,714
1581,705
1848,680
2130,706
2173,685
2259,705
240,693
456,691
680,688
1136,692
1216,719
1247,687
1460,697
1707,832
72,696
184,696
1083,702
1392,704
1969,700
124,708
840,719
957,722
1744,704
1828,712
1912,708
2047,704
40,716
1540,712
1936,716
2040,716
62,727
274,722
513,749
1072,719
1441,737
1608,721
2016,724
2181,722
184,728
1239,727
1463,781
1760,731
1992,732
2047,731
264,743
423,750
599,753
632,740
688,753
740,736
793,745
2024,735
220,760
287,743
322,750
354,749
816,743
1711,743
1917,746
2102,752
2172,744
34,761
128,762
1765,770
2132,767
2197,754
554,766
1980,760
745,770
1400,768
1818,773
1889,789
1991,767
2010,793
2066,768
2258,821
16,775
284,776
388,788
1223,796
1338,800
1590,792
1719,780
656,783
976,784
2182,785
882,797
2151,791
2223,792
1832,804
2112,799
2144,799
2208,827
