1522,1008
96,16
143,38
243,39
288,16
384,16
772,16
876,27
960,71
1072,16
1136,20
1185,26
1472,21
1569,22
1662,31
1988,22
2081,27
2414,22
2728,16
2829,18
2996,34
356,47
1024,24
1079,23
1261,66
1357,53
2280,24
2368,28
2497,33
645,45
1160,31
2177,51
2284,55
2942,40
704,40
1784,53
173,53
312,48
444,68
751,66
2597,54
548,70
1065,65
1392,56
1451,75
1870,62
1977,86
2390,78
2632,56
407,64
862,82
1136,64
1295,71
2494,90
2698,68
920,72
1153,113
1560,88
1641,96
2248,80
2810,80
2995,168
296,84
351,80
400,87
1128,83
2076,98
63,106
156,112
344,91
816,88
1048,87
1357,105
1767,88
2930,102
626,110
2173,111
1760,116
1877,109
249,127
312,116
592,112
734,127
1066,122
1443,132
2270,127
2582,118
850,148
1016,120
347,141
965,133
1334,160
1546,147
1855,133
1962,145
2698,134
128,139
2062,159
2372,144
408,144
447,163
1229,158
1641,168
1750,174
2155,179
2807,152
383,151
618,168
1015,152
2250,214
2474,160
2616,152
2640,152
272,160
532,173
935,169
1008,159
279,167
721,189
1255,167
1880,168
2924,170
27,197
416,176
1039,193
1376,176
1442,198
2336,180
2578,194
224,184
1838,199
1946,205
2607,184
2840,184
248,196
463,199
512,191
2220,199
2355,211
2689,202
125,220
838,209
1134,207
1539,211
2050,226
1224,222
1620,229
1920,215
2462,230
2788,220
616,241
935,232
1337,234
2141,243
2296,228
239,255
1026,246
1735,248
1979,231
2744,232
84,239
296,245
705,258
1126,264
1176,240
1425,262
1940,239
2559,246
337,275
1812,335
2987,342
421,275
2012,256
2616,256
160,268
672,264
1225,290
1520,277
1919,344
2283,263
2352,277
2660,264
263,283
508,290
837,286
1096,272
1855,271
1895,272
2040,294
2451,287
2671,271
23,299
1631,284
1888,279
2778,285
919,294
1408,288
1459,295
2151,288
180,296
592,309
1017,312
1309,311
1716,342
2120,337
2888,309
2957,298
99,326
696,316
1184,304
1418,317
1984,304
2221,321
2544,309
378,317
297,355
1115,336
191,354
816,343
1511,340
1984,328
2151,327
2336,336
2662,340
648,336
1593,353
1847,335
392,364
768,344
906,360
1200,358
1319,344
2010,393
2442,357
2768,351
488,382
744,352
1308,362
693,381
1664,360
1943,359
2196,360
2608,360
2728,364
2791,359
2880,372
20,376
590,377
856,368
1022,378
1096,395
2360,372
2536,378
94,415
232,376
1408,384
2219,383
349,403
808,408
1215,383
1296,383
2323,408
2643,390
1490,433
2072,396
912,400
1187,422
1024,407
1597,419
2080,408
2430,423
2749,412
987,434
1048,416
1282,429
2099,461
2131,420
2209,447
176,439
570,465
892,433
1695,433
2856,432
269,451
377,454
708,442
1360,432
1398,440
1794,450
1840,432
2515,441
320,440
672,479
1044,440
2315,462
2962,450
1097,460
1573,453
2608,448
2998,452
32,456
120,456
1992,509
2408,456
2631,463
2738,477
468,491
787,476
880,486
1064,468
1194,478
1602,476
1887,507
272,479
304,480
1281,489
1808,480
2412,489
95,492
170,537
632,488
1690,500
2196,512
128,500
1392,505
1768,496
2514,506
2848,496
68,525
974,547
1095,504
16,512
352,512
392,512
1073,521
1199,512
1224,512
1778,524
2614,526
2998,542
360,520
399,519
744,520
928,520
1264,519
1486,523
2298,532
2950,525
40,528
260,549
535,528
781,540
1171,541
1578,538
104,536
136,536
375,536
440,535
520,535
1688,535
2729,545
216,544
349,571
555,599
1056,543
1274,560
2070,597
2272,547
2391,554
2835,553
496,552
874,563
223,559
415,560
452,586
656,578
912,560
1232,568
1385,590
1680,571
1744,560
296,568
1072,587
1848,568
1945,584
2022,576
2177,581
2504,574
2936,577
128,575
412,586
624,575
772,592
1336,576
1475,584
1772,589
2600,589
1195,588
1568,604
2279,596
68,619
103,592
384,596
736,592
1851,606
859,613
1157,647
2145,610
183,608
624,608
1112,608
1252,621
1456,611
1951,621
2248,608
2386,613
2520,608
2680,608
2716,612
2744,619
154,652
1663,631
2818,624
248,637
463,623
648,648
767,667
1362,637
2259,655
2481,632
111,632
424,631
496,632
704,648
832,632
957,641
1100,640
1763,647
205,648
335,661
616,640
1044,658
1920,639
2156,682
2996,659
104,648
288,656
528,655
816,648
863,648
1458,656
1850,663
2337,658
2594,657
2936,648
463,656
852,676
888,656
1553,668
1961,708
2760,656
84,664
434,692
1336,665
2044,681
2382,677
616,672
1250,688
1375,676
2702,680
58,704
199,740
540,762
956,710
1528,679
1654,692
1693,682
1775,679
2295,679
2482,692
2814,692
376,696
640,713
692,688
288,696
503,704
1043,716
1133,728
1350,705
2260,720
2624,696
2993,804
95,703
325,724
1320,704
1434,719
1746,711
2631,707
2904,713
145,750
2003,717
2577,720
272,724
751,736
1235,747
1545,739
1712,720
1871,720
2431,736
2944,720
83,779
440,732
496,727
1647,754
1846,729
2367,745
2681,733
837,751
880,736
1376,736
464,748
1337,765
1734,765
2037,762
2110,754
2469,759
2703,743
351,751
592,760
633,782
938,805
1472,752
1824,751
2801,762
280,760
2336,764
326,790
1121,790
1432,814
2144,779
2246,789
2892,776
408,776
984,776
1043,789
1688,788
1839,791
2560,776
28,808
276,810
742,796
1151,784
1535,794
2576,788
2666,799
672,792
695,792
999,795
1937,807
2047,792
2432,792
684,799
835,817
1223,816
2599,799
1328,827
1626,825
2027,823
2341,818
2781,810
188,839
430,826
904,816
1096,820
1524,858
1735,816
2443,830
2528,816
2699,815
1007,844
1376,825
1820,856
2137,844
308,910
618,882
673,846
1713,870
2554,849
2883,834
144,840
716,891
1264,840
74,862
1117,862
1181,853
2238,862
384,856
1072,856
1922,868
233,909
420,864
819,879
1214,877
1343,864
2664,874
506,910
1319,889
1408,872
1618,885
1855,871
2017,888
2324,880
2778,887
22,892
191,883
916,899
2068,880
2438,894
1409,913
2108,903
1005,941
1080,900
1112,918
1496,896
1592,895
133,909
1203,945
1809,916
2888,912
168,929
1368,912
1507,929
2221,923
2532,912
2712,920
2979,918
83,940
208,920
464,920
592,924
864,924
1232,920
1570,925
1906,939
2318,937
2637,933
805,943
2023,928
112,936
1300,954
1596,985
1694,966
2000,948
2103,974
2184,936
2247,935
2415,952
140,1003
431,944
601,962
1664,944
2756,952
402,978
897,963
960,966
1088,951
103,960
456,960
1405,975
2504,960
95,1001
543,968
703,985
1494,1022
2518,976
2869,970
2998,968
232,975
342,988
1793,989
1904,995
59,996
272,984
502,1005
536,983
1089,1029
1111,984
2209,995
2307,1000
2626,989
2973,990
296,995
624,992
664,992
789,1010
1276,992
218,1050
264,999
368,1003
1188,1008
1978,1009
560,1008
584,1060
639,1007
896,1031
1299,1023
1392,1008
1672,1008
2413,1017
2725,1010
2998,1007
37,1041
1692,1035
1788,1048
291,1038
476,1062
1391,1043
1448,1024
1872,1023
2017,1036
2104,1038
2751,1023
335,1031
683,1055
988,1048
1578,1076
2857,1038
375,1106
544,1040
1832,1040
1896,1066
2287,1062
2509,1045
80,1047
1281,1089
2191,1057
2956,1057
782,1070
1183,1074
2621,1067
971,1101
1320,1072
2998,1115
71,1088
248,1072
272,1072
644,1072
1448,1072
1978,1086
2078,1132
2207,1071
2406,1087
2725,1082
148,1099
296,1080
874,1096
928,1088
1772,1080
271,1117
675,1112
1064,1118
1144,1100
1665,1099
2185,1113
2319,1087
303,1095
1376,1111
1484,1121
1795,1096
760,1108
2502,1112
2836,1104
16,1116
824,1112
1173,1136
1782,1119
2312,1113
2592,1117
47,1164
204,1151
469,1141
772,1136
944,1120
2283,1132
2940,1124
136,1132
240,1128
565,1151
1621,1133
1888,1138
2623,1127
2729,1142
81,1137
328,1136
870,1154
951,1135
1270,1154
1352,1136
1574,1144
1972,1151
661,1171
151,1151
303,1152
1144,1152
1383,1152
1661,1167
1759,1204
2179,1185
2390,1159
2512,1152
2592,1156
2823,1166
135,1189
328,1160
961,1174
1024,1160
1136,1163
1328,1164
1370,1169
1464,1183
1488,1160
1812,1172
296,1168
341,1220
528,1168
736,1168
830,1200
1054,1185
1554,1202
1872,1202
2488,1180
288,1176
316,1175
176,1184
267,1195
375,1183
408,1195
461,1197
495,1184
757,1197
1153,1209
2064,1226
2286,1200
2924,1188
556,1207
861,1211
890,1194
1253,1209
2021,1194
2664,1192
2998,1196
192,1208
2144,1200
2247,1200
2606,1208
2943,1199
244,1240
