1159,852
218,30
414,19
488,16
681,23
1064,20
1171,16
1493,22
1548,16
1608,44
1688,16
1972,18
2215,16
280,28
1130,37
1896,24
2200,24
316,54
384,32
768,44
808,32
1784,36
1866,59
1999,35
2082,44
431,47
632,40
2155,72
2253,42
2288,44
556,57
1251,68
1935,48
804,60
1367,60
1392,60
1928,59
151,68
384,64
1128,74
1533,69
24,80
516,72
1360,75
1808,72
2001,81
144,83
1751,80
2250,90
288,91
407,106
768,92
1472,88
1663,88
1703,105
1848,92
800,96
1656,95
2187,95
536,104
1272,112
2011,130
2216,116
512,130
636,128
1237,122
1338,126
2067,130
2192,120
2273,131
211,137
562,143
2156,128
752,136
1828,142
608,144
805,149
2127,144
168,156
1441,163
2045,171
2120,151
632,170
712,160
904,160
1344,164
1571,171
1792,160
1948,168
2216,164
368,168
592,172
1770,176
1902,178
2240,172
53,186
1996,176
2103,176
277,192
344,184
720,211
1504,184
368,215
760,192
1200,192
1431,191
1552,196
1747,199
2055,191
2096,191
840,204
1072,204
1408,199
1527,216
1835,200
2268,204
815,208
1096,208
1592,208
1728,207
72,220
800,219
306,228
1192,240
1232,224
1312,228
1400,224
1693,229
1877,229
243,240
2112,243
331,247
360,239
843,253
888,244
988,244
1269,248
1664,240
1760,240
768,248
1167,248
1535,247
1626,257
1743,282
1805,250
1840,248
1364,268
2263,256
42,270
210,270
409,270
492,264
1152,267
1851,263
2000,264
2241,266
288,272
352,272
899,276
935,281
1895,276
88,284
320,284
1260,288
1424,280
1816,280
2112,296
2212,283
168,288
425,313
880,287
1011,288
1888,287
24,300
120,300
160,295
399,296
567,300
1040,296
1960,307
187,303
384,310
460,310
512,304
980,312
1664,308
1841,327
328,312
1600,312
1896,312
2280,312
554,322
772,335
136,328
168,328
256,332
288,332
624,328
1007,328
1056,328
1128,328
1416,328
1456,328
2000,328
2205,332
2296,335
80,336
528,336
711,336
1168,336
1656,340
216,348
328,348
686,351
1000,347
369,358
1122,399
1200,352
1736,352
1938,364
112,364
550,380
616,360
768,359
1232,364
1442,365
1760,364
1784,360
1996,360
2087,360
160,372
440,372
1472,368
2069,372
2160,368
2240,368
871,384
1208,376
1285,377
1636,380
2028,395
2255,375
769,394
1344,384
1684,384
1837,390
2192,384
226,397
504,392
528,392
816,404
1376,392
1959,392
1498,409
1776,400
522,421
728,408
789,413
868,425
1223,426
1592,408
1631,412
1896,408
1952,407
16,420
393,438
432,420
700,416
955,471
1728,420
1800,416
272,424
1624,423
1823,428
2051,427
337,452
560,436
736,432
765,437
1096,436
1472,443
2176,432
1976,448
2024,440
2132,454
2228,452
2288,440
452,466
1808,447
1874,450
2000,459
2191,447
32,456
232,456
522,464
744,459
576,468
776,464
1304,464
1328,468
1612,484
1680,472
1952,464
2088,464
680,472
816,480
1072,476
2279,472
89,489
319,480
380,480
791,479
904,480
1840,480
312,487
480,492
717,493
1376,488
1752,488
2253,497
121,517
504,496
843,504
1167,516
1415,509
20,504
216,504
904,504
1148,536
1322,510
1460,504
1888,504
419,512
625,516
752,516
919,511
962,525
1051,524
67,528
460,520
544,530
656,520
824,519
1852,520
2056,520
2119,520
174,540
221,538
268,533
408,527
1517,546
2102,535
850,538
1000,536
1719,536
1954,553
2216,536
1093,569
1379,553
1432,544
1672,548
1712,543
79,555
320,552
627,557
916,552
1015,551
1824,552
32,564
235,563
592,560
792,575
1040,560
1631,560
131,568
191,567
976,630
1565,573
2019,568
299,581
356,580
727,599
928,579
1058,578
1244,596
1296,576
1610,586
1729,611
1994,578
2128,576
2154,578
159,583
1440,584
1789,604
2061,589
2104,584
815,591
1161,596
1336,592
1863,596
2264,592
64,600
198,602
528,600
884,600
128,612
263,659
403,608
855,608
1144,607
1284,608
1371,621
2112,608
36,625
372,624
847,630
1017,640
1856,615
521,633
610,625
1063,628
1224,623
1320,628
1824,659
2048,628
2201,633
2280,624
91,638
168,632
414,642
1096,632
1152,640
1928,632
682,642
1120,640
1264,640
1953,649
383,656
504,648
615,647
820,655
1331,651
1880,664
2112,648
703,656
780,656
1070,657
1397,658
1504,656
2215,655
149,673
356,668
473,680
514,674
688,663
1029,674
1266,666
1915,684
600,672
1146,673
1432,672
1680,672
1984,672
2152,672
2264,672
372,679
442,686
1184,684
1392,679
1612,698
2008,684
328,688
703,688
904,688
1020,724
1720,688
292,708
557,706
640,696
688,695
1072,700
1102,706
1290,701
1322,715
1424,700
1972,696
2224,696
164,746
975,703
1130,709
1352,704
1532,714
1584,704
2260,704
127,712
600,712
1208,712
1712,716
2016,712
318,728
384,720
1147,723
1864,720
1936,720
1960,720
2224,720
2281,732
102,742
509,730
664,751
1408,728
2051,734
2200,728
574,749
723,740
1053,741
1368,750
1492,756
1581,738
2128,736
61,756
237,756
288,744
1088,748
1448,744
1928,744
28,752
358,786
421,767
1139,770
1549,758
2081,756
2149,757
506,787
704,760
786,774
915,766
1403,759
1664,760
1736,760
1771,766
2010,762
176,772
292,772
464,772
944,772
976,768
1434,770
1948,768
688,783
736,780
852,780
1047,791
1228,795
1264,776
2060,776
24,784
264,787
1464,788
1576,784
1728,784
1904,784
2015,787
2086,789
185,798
227,808
1192,792
93,804
277,826
431,830
468,800
1296,804
1394,802
1749,814
2184,800
2220,800
2256,800
696,814
730,810
875,814
1024,816
1112,812
2073,813
2145,812
2280,812
781,818
1664,816
1696,816
2000,816
45,829
348,848
530,830
920,824
1464,824
1584,828
2040,832
147,837
1314,838
1636,840
2186,846
2242,838
722,842
880,852
964,862
1016,840
1124,848
1408,840
1479,839
1519,844
487,856
571,847
579,872
832,848
1037,853
1749,850
1799,852
40,856
215,856
311,855
915,866
1200,856
1376,856
1685,869
240,864
279,868
516,872
672,864
759,864
856,876
1007,896
1448,864
1512,863
1557,866
1792,863
1840,864
196,871
427,878
752,876
1536,871
2203,879
26,908
250,891
475,887
638,885
1168,884
1420,888
1758,892
120,888
900,887
1066,895
1144,892
1487,888
1720,892
1917,892
352,896
504,908
542,908
725,904
928,900
1480,899
1616,900
1824,896
2280,910
567,903
592,908
616,903
1096,904
1120,904
1260,904
1584,908
1688,904
1831,903
670,932
751,911
808,912
1626,923
234,922
287,920
361,926
848,924
1392,920
1600,927
1864,933
2056,920
272,927
408,928
605,959
1070,966
1151,948
1516,932
1652,940
49,945
528,936
584,936
708,941
741,941
1712,940
2120,936
520,943
799,958
944,944
216,952
456,960
119,968
1593,969
1733,976
1765,965
2118,975
2192,960
172,968
671,976
698,970
919,977
1330,980
1458,970
1520,968
1694,977
1864,972
2031,968
2168,968
2244,968
66,978
152,975
194,982
736,976
1255,984
1668,984
1957,984
27,992
520,984
754,998
1111,983
1148,996
1912,988
2016,988
159,995
484,1001
548,1007
656,991
717,997
817,995
1303,991
2272,996
220,1041
512,1003
628,1004
784,1004
853,1002
960,1000
1224,999
1365,1005
2037,1005
319,1008
1257,1016
1334,1046
1649,1026
2111,1012
312,1015
591,1024
800,1027
1037,1022
1288,1016
1426,1021
1728,1016
1808,1016
1920,1016
2000,1016
167,1034
272,1028
699,1027
866,1029
908,1028
1216,1024
1304,1032
1546,1030
2096,1023
64,1036
140,1053
645,1035
823,1031
988,1044
1063,1031
1231,1031
1381,1034
1695,1036
1780,1047
2266,1034
315,1053
584,1040
609,1045
879,1051
927,1047
1616,1044
544,1048
576,1051
1584,1048
2215,1053
2248,1048
24,1056
260,1060
667,1055
852,1064
1061,1057
1110,1069
1536,1056
1680,1059
2072,1056
632,1064
712,1064
1492,1064
1595,1074
1625,1081
1725,1066
1858,1080
1974,1072
2156,1064
443,1072
491,1119
745,1078
824,1076
1419,1091
1819,1071
1887,1072
2180,1079
65,1090
116,1079
184,1079
344,1080
407,1105
1280,1080
1528,1080
2000,1080
2060,1080
2088,1084
522,1090
669,1093
1040,1094
1219,1088
1659,1093
1696,1088
1783,1090
896,1100
1085,1105
1152,1096
1455,1107
1488,1096
1584,1095
1816,1096
1917,1110
2124,1096
96,1104
720,1104
829,1113
948,1147
1189,1122
2284,1108
16,1112
948,1112
1234,1126
1531,1128
2164,1114
111,1128
234,1124
538,1122
767,1120
1302,1126
1624,1124
1672,1120
1752,1128
175,1149
680,1128
748,1128
1148,1128
2084,1128
2248,1127
263,1140
858,1142
1022,1146
1114,1156
1255,1139
1492,1153
1580,1136
1824,1140
1972,1140
2128,1140
2183,1135
92,1147
734,1151
768,1144
810,1145
1088,1148
1688,1148
2288,1148
299,1196
451,1158
602,1168
1158,1181
1263,1200
1387,1163
1419,1151
1641,1157
2032,1152
283,1164
541,1161
777,1172
872,1160
1212,1160
1549,1168
1592,1164
1706,1162
1744,1164
2008,1160
24,1172
1344,1168
2127,1168
2208,1176
2232,1168
51,1195
160,1179
751,1176
886,1178
1048,1176
1221,1181
1432,1176
1984,1176
2112,1176
359,1184
400,1188
556,1197
693,1194
927,1205
984,1188
1633,1192
2068,1197
352,1192
1072,1192
1312,1211
1580,1201
1697,1206
1747,1196
2247,1192
468,1200
496,1200
520,1200
1017,1208
1111,1204
1196,1204
1374,1214
2024,1200
2130,1202
2287,1200
111,1212
1416,1217
2240,1207
536,1219
600,1216
800,1216
1104,1224
1508,1216
1536,1230
1644,1227
2266,1218
104,1223
459,1229
976,1224
1066,1226
1355,1241
1751,1248
1831,1237
1936,1224
2216,1224
411,1245
754,1240
859,1238
1791,1232
2040,1232
2134,1238
547,1243
791,1246
1045,1245
1112,1255
1677,1252
24,1252
99,1260
1079,1247
1179,1248
1474,1271
175,1256
312,1259
836,1255
968,1256
2084,1256
151,1263
728,1264
746,1294
987,1267
1055,1267
1276,1264
1563,1285
1632,1282
223,1272
519,1278
1032,1272
1136,1276
1192,1272
1399,1277
1432,1271
1909,1280
465,1283
828,1280
866,1292
1096,1279
1167,1280
1214,1290
1785,1286
1827,1280
1860,1309
2168,1280
2237,1297
193,1293
802,1295
1300,1288
1350,1296
2298,1288
20,1296
549,1298
1048,1300
1154,1298
1520,1300
1760,1296
1806,1303
2064,1296
223,1308
264,1304
364,1316
1072,1308
1328,1303
1399,1308
1720,1304
2120,1304
297,1325
528,1311
770,1314
975,1321
1304,1333
1448,1312
1528,1311
1584,1321
1665,1323
1927,1320
1952,1312
206,1323
623,1338
1993,1344
242,1330
853,1333
1144,1328
1389,1333
1461,1333
1893,1333
394,1338
586,1351
807,1340
1040,1336
1544,1337
1920,1336
139,1348
480,1344
920,1344
1063,1344
1224,1344
1712,1344
1945,1368
2298,1344
45,1364
363,1363
703,1364
760,1352
784,1351
1041,1362
1128,1356
1567,1351
2124,1357
657,1367
823,1359
888,1360
968,1360
992,1360
1335,1364
1560,1363
1760,1371
1896,1360
2057,1370
117,1370
912,1372
976,1367
1379,1376
1634,1378
1674,1384
2020,1376
2090,1370
764,1376
936,1380
2135,1375
416,1384
522,1386
1016,1383
1096,1405
1144,1410
1356,1404
1575,1387
1981,1392
80,1396
109,1397
208,1396
468,1413
719,1400
1616,1409
1792,1404
1995,1440
2160,1392
32,1421
344,1400
372,1400
793,1414
888,1400
1058,1402
308,1414
851,1408
919,1416
968,1412
992,1408
1414,1422
1729,1412
2099,1410
126,1422
213,1438
827,1419
1048,1415
1240,1416
1303,1420
1482,1421
1685,1418
1838,1424
88,1424
710,1438
883,1442
1583,1424
1896,1424
2160,1428
2264,1424
47,1448
539,1447
584,1432
812,1431
992,1432
1016,1432
1159,1439
1568,1432
1768,1436
1863,1431
2066,1439
2123,1441
2240,1432
241,1444
392,1440
680,1444
959,1440
1296,1440
1458,1444
1732,1440
84,1448
335,1448
610,1450
656,1448
952,1447
1079,1469
1373,1463
1585,1467
1705,1458
1751,1466
1798,1463
301,1474
571,1456
816,1456
928,1460
1234,1472
1311,1459
1508,1456
1908,1466
2095,1456
2176,1456
388,1464
752,1464
1103,1464
1428,1468
1543,1464
1667,1498
2150,1478
260,1493
446,1476
560,1471
650,1489
895,1471
1849,1478
2078,1479
2120,1485
2194,1474
24,1487
47,1491
128,1480
352,1480
704,1480
792,1480
1032,1480
1496,1480
1536,1480
1639,1483
2257,1484
77,1509
152,1492
987,1497
1064,1491
1143,1492
1520,1487
1560,1487
2298,1496
191,1496
215,1504
395,1523
856,1496
1101,1501
1208,1496
1293,1526
1344,1496
1368,1496
1464,1500
1592,1508
1792,1500
1913,1514
2180,1499
2222,1506
504,1508
1178,1512
1616,1504
1995,1524
184,1512
544,1512
619,1518
723,1529
1136,1515
1768,1515
2047,1512
2127,1511
2264,1516
440,1528
768,1520
994,1525
1344,1520
1961,1534
2032,1526
2288,1519
30,1537
173,1533
203,1537
639,1527
672,1532
968,1536
1080,1551
1603,1527
1808,1544
241,1556
528,1536
822,1539
932,1536
1359,1535
1463,1545
2114,1538
2216,1536
336,1544
1336,1548
1392,1549
1736,1552
1832,1548
2250,1546
492,1559
648,1552
682,1557
800,1551
1259,1570
1500,1587
1885,1563
2072,1572
2164,1552
103,1560
304,1560
835,1559
983,1559
1217,1566
1432,1560
1927,1560
2136,1568
128,1568
154,1574
335,1568
539,1568
768,1572
1445,1590
1759,1567
1920,1567
87,1586
202,1578
328,1575
376,1576
400,1580
818,1601
1159,1593
1388,1587
1833,1593
1980,1576
2192,1576
175,1584
299,1590
520,1583
606,1590
879,1584
904,1584
1312,1584
1999,1583
545,1638
1034,1594
1336,1592
1544,1592
2026,1594
56,1603
176,1627
424,1600
872,1599
1275,1599
1356,1612
2156,1609
232,1608
288,1611
375,1608
947,1612
1072,1608
1104,1608
1128,1607
1900,1608
346,1618
607,1616
744,1616
1535,1615
2200,1616
88,1628
504,1624
623,1627
663,1630
720,1628
888,1632
932,1624
1237,1630
1319,1624
1420,1627
1632,1624
1840,1628
32,1632
340,1659
600,1631
772,1632
1006,1667
1040,1640
1064,1632
1275,1632
1312,1631
1577,1641
2268,1632
120,1640
255,1644
393,1670
848,1640
912,1647
1359,1643
1384,1644
1487,1653
1904,1644
2185,1661
956,1657
1121,1657
1224,1651
1258,1664
2003,1648
2128,1648
2152,1648
2240,1656
263,1686
416,1656
567,1678
614,1675
1408,1695
1872,1660
160,1664
192,1671
431,1676
662,1672
868,1668
1327,1677
1664,1672
1984,1663
2272,1668
16,1693
464,1672
687,1676
763,1672
1512,1672
1696,1672
1824,1672
1916,1681
741,1690
1544,1680
1787,1683
1958,1688
68,1688
224,1687
332,1710
657,1705
805,1693
1170,1690
2001,1692
2164,1692
2226,1693
770,1701
1195,1703
1304,1700
2132,1705
421,1709
1452,1708
1508,1716
1640,1704
2061,1709
176,1712
303,1711
528,1712
1092,1718
1240,1712
1608,1712
1742,1716
1816,1712
1888,1712
1920,1712
2175,1711
96,1722
2024,1722
2302,1726
