1483,1013
272,16
366,24
400,16
496,16
584,20
613,18
645,31
708,16
753,40
911,23
999,28
1180,18
1285,35
1421,31
1663,43
2257,85
1952,16
2125,22
2231,24
2310,23
2395,16
2459,23
2560,16
2604,16
2867,114
2933,18
2963,39
336,28
449,27
511,28
1080,33
1849,45
2167,24
2688,24
120,32
181,151
304,32
2272,32
403,77
560,44
589,51
1879,40
2372,40
2400,40
240,48
463,55
488,51
683,60
784,56
920,47
1128,48
1213,53
1248,51
2640,52
80,183
176,56
368,56
848,56
1136,56
1161,69
2294,60
2336,56
2471,60
322,66
685,144
952,76
999,72
1328,64
1465,76
1800,63
128,72
792,76
871,79
1112,72
1335,75
1412,72
1519,78
1712,71
1824,72
2760,72
273,164
419,207
980,115
1047,108
1245,93
1287,79
1360,80
1671,84
1812,79
2560,84
2967,92
344,88
431,91
670,262
923,100
1183,88
1504,87
1552,179
1916,96
826,151
1088,96
1112,111
1170,98
1173,135
1424,96
1944,96
136,104
1264,112
1320,104
1757,106
1815,112
2792,104
2920,112
40,112
360,111
735,115
1360,116
1504,112
1599,111
1680,120
2055,111
303,120
424,120
1383,120
1440,120
1624,128
2140,119
311,128
1284,153
1731,172
2032,128
2172,127
2232,128
2269,132
703,135
1032,136
1365,167
1367,135
1579,136
1776,144
1808,139
1936,136
1992,136
2043,135
2448,136
2993,179
621,146
1015,143
1094,148
1454,165
1864,144
2214,187
2440,147
1232,152
1643,201
1834,273
2403,160
2744,152
1005,162
1047,160
2240,160
2864,160
44,168
1040,167
1943,168
2056,168
2263,176
2319,194
976,194
1092,197
1143,176
1168,175
1224,176
1320,183
2102,197
2472,227
2471,176
232,184
910,195
1124,184
2632,184
424,191
531,192
1136,200
1185,211
1414,250
2568,200
520,207
2047,207
2654,242
874,250
1004,263
1263,231
1298,221
16,224
700,229
772,248
1105,231
2144,224
2764,248
1050,234
1207,231
2214,255
31,239
1168,239
2304,239
2351,240
1032,248
2178,405
2344,248
2607,247
192,255
255,333
720,256
920,256
161,353
1224,283
2319,280
2600,263
2695,267
2859,290
1535,297
2000,271
2480,272
2955,332
458,400
632,280
840,280
1112,279
1362,295
1575,280
2384,298
2477,305
2528,280
2768,279
581,312
1488,288
1896,288
2032,288
309,306
1015,299
2072,296
2264,304
2610,317
32,307
525,309
860,317
874,343
956,426
1095,307
1247,341
2013,319
2056,304
2759,327
1123,336
2344,311
2289,345
49,487
428,328
1340,358
1434,386
1526,484
1567,336
1732,364
2379,358
2846,354
350,465
524,344
1024,348
1829,371
2168,344
2479,347
2899,343
287,352
495,352
565,405
936,355
992,356
2512,352
668,407
1102,364
1205,361
1784,360
2022,384
2540,385
216,368
392,368
1067,396
2104,395
2624,368
703,375
2288,376
2657,390
2750,416
192,384
516,383
607,383
894,393
1153,408
1294,417
2331,416
2965,446
213,397
375,392
1751,392
2419,419
96,400
1788,580
2904,400
304,408
395,407
591,407
1608,408
1880,407
2841,450
296,416
1807,416
1938,451
1984,416
2516,416
208,424
757,468
856,461
856,428
880,424
1117,608
2459,434
2556,447
887,432
1199,431
1592,432
1904,432
2013,460
2649,447
387,439
1136,439
1471,439
2496,444
216,448
1879,452
2104,463
93,457
141,587
272,456
420,456
1152,476
1359,460
1434,486
2347,500
241,577
591,464
1245,482
1616,559
2904,464
554,548
607,472
712,472
1337,490
1672,472
1968,471
2459,510
2520,472
2675,471
2932,490
671,505
704,479
840,514
983,487
1009,496
1573,493
1976,491
2557,505
2749,508
1952,500
2495,499
2648,512
96,504
599,503
2001,520
2056,504
2392,504
288,520
1150,537
1471,511
2082,570
2280,527
446,613
896,523
1247,545
2428,519
632,527
1292,528
1323,652
1434,544
2608,528
2960,528
742,627
2739,563
2837,549
2920,558
196,544
643,635
1676,544
2553,558
2991,556
839,611
2023,552
2645,563
2951,552
279,560
944,576
1472,560
2008,559
2176,613
2464,560
272,567
391,568
1079,568
1104,568
512,575
1167,575
1560,576
2407,580
2461,592
345,655
720,584
890,595
1229,602
1422,611
1567,583
2360,593
991,591
2542,604
2636,611
183,599
712,600
800,600
2726,651
2822,616
2917,615
2994,623
608,608
1568,608
2583,607
500,616
925,683
983,616
2000,616
2032,624
2413,619
1071,640
1925,629
2271,644
2467,656
83,635
968,636
1027,697
1253,634
1560,632
2220,632
2768,640
36,678
408,640
1231,670
1380,640
1567,639
2048,639
2128,640
2545,664
1492,676
2366,666
879,656
1409,710
1607,734
2049,719
2625,672
2792,656
179,664
559,664
822,704
1895,701
2807,680
2994,676
486,690
537,697
2024,672
2925,684
280,680
1768,680
1792,745
2200,680
2296,680
576,688
1121,730
2424,687
392,700
970,701
