1518,1000
16,20
62,56
162,61
304,16
355,67
453,23
550,28
644,31
704,16
737,37
822,105
935,16
1027,16
1116,21
1199,118
1306,28
1372,16
1401,32
1585,21
1691,91
1797,18
1897,30
1994,32
2288,16
2380,30
2496,24
2896,17
2998,24
112,32
1493,47
2056,28
2092,43
2593,33
254,81
914,150
1012,55
1658,46
1807,31
2207,32
864,40
1568,40
1587,93
1952,40
2189,55
2694,48
2776,40
2803,48
288,52
312,48
434,94
1104,99
2290,60
526,74
695,56
1280,68
1791,71
1836,60
2892,64
2995,74
624,149
688,71
1306,85
1968,68
2478,78
727,129
1397,96
1883,86
1987,92
2383,75
128,84
210,82
472,80
574,90
796,91
1059,99
2048,80
2424,80
45,138
876,97
1482,201
1848,88
2090,105
2585,95
2703,88
600,108
999,146
1799,95
2684,107
16,104
527,132
1440,108
1856,103
2181,117
2275,118
2325,109
2784,115
2891,124
232,112
2416,112
133,212
210,125
687,121
1251,129
1779,136
2568,119
2988,131
480,128
1291,177
1544,136
1871,145
2471,143
235,169
1336,140
1391,156
1983,154
2032,136
2152,136
2400,136
332,179
680,143
2080,171
2569,161
272,160
431,185
1588,187
1712,160
2056,160
2172,173
2448,163
2672,173
2785,176
2883,177
16,168
381,170
1084,251
1321,173
1719,167
1744,172
2267,186
2981,195
518,203
1160,176
1168,184
1675,203
1761,205
1845,196
2016,184
2370,202
2585,191
63,195
297,202
708,245
1248,192
1952,192
2144,195
2468,204
26,274
216,199
384,200
1385,223
2040,200
488,208
1536,212
1951,290
2100,236
464,216
809,236
2171,233
2561,226
2664,230
2796,226
235,260
944,224
1648,227
985,284
1579,248
1754,343
1854,262
2262,250
2416,232
2978,256
192,240
319,268
511,260
602,328
1170,322
1670,259
2775,246
2874,250
413,286
580,247
648,248
1260,308
1940,252
2363,266
672,256
840,260
880,256
1370,278
2496,256
552,264
895,293
944,268
2576,264
799,288
2558,288
2591,271
680,288
752,280
1624,308
2465,289
2668,287
2768,297
2072,304
2269,312
360,296
576,296
1435,311
2160,322
2879,296
2998,307
72,304
240,304
727,311
1568,343
1666,320
2367,304
2859,312
110,391
160,312
502,325
648,312
671,490
1048,312
2354,331
2956,324
207,349
785,344
843,336
952,320
1361,373
1852,334
2032,330
301,352
940,327
1112,336
1416,331
2457,343
395,372
752,340
1024,340
1536,340
874,421
964,430
1455,421
2571,344
2648,361
536,356
1051,469
1640,352
2051,359
2120,356
2552,363
487,440
1313,369
1659,380
2257,374
2340,381
2746,370
168,368
1824,368
1992,368
2137,375
2845,376
2998,372
56,376
1258,396
1832,376
2014,375
2460,394
2944,393
656,384
774,411
1852,409
1913,410
2599,384
256,396
1095,392
2224,399
2582,398
2654,413
423,407
1088,407
1562,426
2061,405
19,435
205,440
2112,408
2545,416
2754,425
291,451
351,416
1147,440
1204,417
1312,416
1663,416
2040,430
2237,439
2998,424
944,424
1275,423
1646,441
1728,424
2136,436
2304,424
2428,432
72,436
336,431
389,466
582,450
936,435
1246,456
1880,432
2842,440
527,439
1024,440
1498,442
2333,480
2937,450
766,466
1616,448
2438,464
2616,448
60,455
1352,472
1911,505
2472,456
2534,504
2584,456
897,472
1108,464
2024,490
2663,464
569,534
928,472
1600,472
2125,492
2637,489
2740,494
231,479
1536,496
1706,510
1728,480
2226,533
86,523
720,488
1286,498
32,500
144,496
512,496
809,505
1140,548
1624,508
1774,505
1837,501
2841,510
2998,496
186,535
328,504
757,525
1237,554
278,536
372,548
936,512
1336,534
1814,518
2128,542
2431,525
136,520
1432,538
2783,520
2926,524
869,546
928,528
949,550
1087,528
2051,528
2369,533
2626,548
2776,527
992,536
1080,535
1535,552
1627,560
1800,535
2025,547
2608,536
2812,540
136,544
476,565
1964,544
2408,543
16,552
432,552
1743,556
1860,561
2317,574
2727,564
2989,559
810,562
2831,571
264,571
408,568
728,568
1276,568
1488,568
1719,576
1791,568
2413,587
207,575
336,584
751,597
1326,594
1593,581
1824,588
2524,591
2926,584
70,664
291,592
1087,584
1420,604
1784,587
1906,607
1999,608
503,591
940,606
2040,592
178,631
453,621
720,600
835,617
1080,599
1525,615
2110,615
2192,600
2214,621
2472,604
2639,600
388,608
605,623
1032,621
1615,631
1700,623
1952,608
2184,608
2376,612
2616,615
2735,608
268,638
556,635
783,616
1168,616
2312,633
2711,626
2812,632
776,638
1127,636
1226,642
2998,624
357,653
688,640
1409,666
1888,635
1952,636
2416,645
2447,632
2472,632
2935,632
32,640
736,658
1317,651
1800,652
2518,655
2910,646
2012,661
2240,648
304,660
617,662
1023,683
1064,664
1164,668
1514,677
1642,661
2997,744
443,682
1700,696
1848,664
1890,680
2392,671
136,672
541,696
830,685
929,682
1611,689
1764,676
2099,680
2464,672
2605,679
200,680
621,773
679,683
976,680
1120,700
1296,679
1339,679
1992,683
2197,695
2700,688
147,728
303,692
328,687
584,696
1216,708
1844,700
2301,702
2808,700
727,718
1080,720
1796,716
2439,696
2464,696
2581,701
208,704
247,729
296,703
1309,718
2080,712
2160,704
2403,720
2907,707
351,741
463,711
1272,712
1408,730
1996,731
2508,721
431,742
915,742
1013,746
1491,838
1664,720
1878,741
820,741
968,728
1960,728
2072,728
2100,739
2600,737
2640,728
2708,747
304,736
507,906
576,736
1472,740
1601,758
1936,740
2215,736
208,748
392,744
777,749
1288,744
1847,744
2195,756
2550,754
2814,763
1109,767
1203,797
1439,763
1840,751
2285,771
45,798
280,760
717,782
1295,781
1690,800
1386,827
1535,768
1736,768
1807,768
2393,778
2519,768
2900,776
2976,768
400,776
907,809
1033,781
1528,775
1637,781
1776,788
1868,798
2088,776
2488,788
2512,776
239,818
429,810
820,794
2599,797
141,817
568,792
688,792
1167,792
1986,808
999,821
1160,799
1616,800
2085,813
2112,800
2776,800
325,835
1592,819
1652,812
2119,807
2216,808
2692,817
780,824
1098,826
2182,827
2289,831
2803,829
576,828
712,840
839,828
1303,824
2032,836
2368,828
2900,836
680,832
1283,875
1783,846
2110,838
2319,831
2394,847
40,840
871,840
976,839
1871,868
2490,854
2994,856
418,901
463,847
550,858
801,869
928,861
2615,848
30,890
680,856
864,855
1128,856
1848,856
1963,868
2240,856
601,885
996,883
1579,880
2591,873
2698,881
208,872
264,872
380,882
1089,889
1182,894
1675,892
2074,881
2152,872
2171,887
72,880
126,909
171,889
219,910
695,900
2280,896
1240,887
1791,888
2379,904
2664,892
2784,900
320,920
816,915
1029,898
1773,909
2488,914
77,909
368,903
768,903
1328,904
1374,921
1967,923
2328,912
2885,910
444,912
1865,922
664,919
892,932
1579,942
1920,920
2991,929
631,932
988,937
1675,956
2060,944
2576,936
104,939
168,940
596,979
952,940
1084,950
1172,1026
1640,936
2266,954
292,943
2162,953
2544,944
2678,950
25,986
679,1028
1128,958
1262,969
1402,954
1448,960
1759,952
2368,965
2784,956
208,959
264,960
447,960
552,960
656,960
796,989
1752,959
116,993
644,971
1064,967
1365,983
1783,1008
1865,986
1952,1021
2469,984
2877,974
2985,981
288,976
395,999
879,1001
987,996
1467,1029
2328,980
210,1006
264,984
2162,1016
2208,984
2232,988
2574,998
328,992
1064,1048
1120,1006
1432,992
1561,1006
2056,1003
2744,992
1666,1051
2666,1009
297,1035
1260,1031
2255,1025
736,1016
2761,1025
2979,1046
464,1024
743,1023
2351,1071
169,1037
524,1036
1358,1044
1928,1032
2320,1032
2456,1045
2868,1038
406,1062
783,1050
967,1064
1553,1090
1850,1055
23,1052
144,1052
535,1051
577,1108
882,1061
1992,1048
2571,1048
100,1096
1252,1088
2052,1068
2114,1058
2551,1066
16,1084
48,1064
365,1066
1808,1064
2653,1076
190,1096
292,1107
2150,1081
2763,1090
1755,1099
2251,1091
2969,1106
344,1088
791,1088
1355,1111
1852,1110
2071,1087
2450,1107
2854,1097
224,1112
390,1121
779,1112
866,1115
1446,1119
26,1120
327,1112
492,1138
953,1156
1679,1119
1944,1130
2545,1120
662,1186
2041,1136
2649,1134
161,1137
904,1132
1052,1141
1639,1147
2139,1144
2238,1152
2312,1140
2720,1128
714,1138
1136,1150
1252,1157
1731,1154
127,1144
288,1147
744,1144
2342,1157
2735,1151
2768,1144
2437,1169
85,1187
123,1169
381,1185
791,1184
861,1182
1363,1178
1837,1173
2496,1160
2858,1166
2998,1168
432,1168
2064,1168
2945,1174
182,1193
239,1176
276,1207
324,1176
471,1226
1441,1222
1932,1187
2025,1198
2543,1188
2976,1176
224,1187
1053,1199
1232,1192
1312,1184
1539,1199
571,1212
1641,1208
1735,1221
2130,1202
2646,1206
1150,1210
2232,1243
2768,1200
520,1208
608,1208
1348,1239
2734,1218
48,1220
